Dataset,Relation,Query,Direction,Rank1,Rank2,RR1,RR2,RR2 - RR1,#Candidates
YAGO3-10,playsFor,Bernard_Rahis playsFor ?,tail,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,Dmytro_Yesin playsFor ?,tail,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,Josimar_de_Carvalho_Ferreira playsFor ?,tail,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,Maurizio_Nassi playsFor ?,tail,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,Mustafa_Kučuković playsFor ?,tail,4,1,0.25,1.0,0.75,101
YAGO3-10,playsFor,Mustafa_Kučuković playsFor ?,tail,4,1,0.25,1.0,0.75,101
YAGO3-10,playsFor,Nicola_Zanini playsFor ?,tail,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,Phil_Alexander playsFor ?,tail,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,Tibor_Baranyai playsFor ?,tail,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,? playsFor Ayr_United_F.C.,head,4,1,0.25,1.0,0.75,101
YAGO3-10,playsFor,? playsFor Ayr_United_F.C.,head,4,1,0.25,1.0,0.75,101
YAGO3-10,playsFor,? playsFor Bnei_Sakhnin_F.C.,head,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,? playsFor Calcio_Como,head,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,? playsFor Calcio_Como,head,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,? playsFor Cambridge_United_F.C.,head,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,? playsFor FC_Seoul,head,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,? playsFor Notts_County_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor Notts_County_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor Notts_County_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor Notts_County_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor Notts_County_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor Notts_County_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor TV_Jahn_Hiesfeld,head,4,1,0.25,1.0,0.75,100
YAGO3-10,playsFor,? playsFor Wolverhampton_Wanderers_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor Wolverhampton_Wanderers_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor Wolverhampton_Wanderers_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor Wolverhampton_Wanderers_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,? playsFor Wolverhampton_Wanderers_F.C.,head,4,1,0.25,1.0,0.75,104
YAGO3-10,playsFor,Ángel_Tulio_Zof playsFor ?,tail,4,1,0.25,1.0,0.75,100
hetionet,AdG,? AdG Gene::10079,head,4,1,0.25,1.0,0.75,101
hetionet,AdG,? AdG Gene::10079,head,4,1,0.25,1.0,0.75,101
hetionet,AdG,? AdG Gene::23263,head,4,1,0.25,1.0,0.75,101
hetionet,AdG,? AdG Gene::23263,head,4,1,0.25,1.0,0.75,101
hetionet,AdG,? AdG Gene::3014,head,4,1,0.25,1.0,0.75,100
hetionet,AdG,? AdG Gene::5352,head,4,1,0.25,1.0,0.75,100
hetionet,AdG,? AdG Gene::57338,head,4,1,0.25,1.0,0.75,100
hetionet,AdG,? AdG Gene::8204,head,4,1,0.25,1.0,0.75,100
hetionet,AdG,? AdG Gene::8443,head,4,1,0.25,1.0,0.75,100
hetionet,AeG,? AeG Gene::10188,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::10188,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::1311,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::1311,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::1476,head,4,1,0.25,1.0,0.75,104
hetionet,AeG,? AeG Gene::1476,head,4,1,0.25,1.0,0.75,104
hetionet,AeG,? AeG Gene::1476,head,4,1,0.25,1.0,0.75,104
hetionet,AeG,? AeG Gene::1476,head,4,1,0.25,1.0,0.75,104
hetionet,AeG,? AeG Gene::1476,head,4,1,0.25,1.0,0.75,104
hetionet,AeG,? AeG Gene::1485,head,4,1,0.25,1.0,0.75,100
hetionet,AeG,? AeG Gene::2079,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::2079,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::220382,head,4,1,0.25,1.0,0.75,100
hetionet,AeG,? AeG Gene::22854,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::22854,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::285489,head,4,1,0.25,1.0,0.75,103
hetionet,AeG,? AeG Gene::285489,head,4,1,0.25,1.0,0.75,103
hetionet,AeG,? AeG Gene::285489,head,4,1,0.25,1.0,0.75,103
hetionet,AeG,? AeG Gene::285489,head,4,1,0.25,1.0,0.75,103
hetionet,AeG,? AeG Gene::51659,head,4,1,0.25,1.0,0.75,102
hetionet,AeG,? AeG Gene::51659,head,4,1,0.25,1.0,0.75,102
hetionet,AeG,? AeG Gene::51659,head,4,1,0.25,1.0,0.75,102
hetionet,AeG,? AeG Gene::57817,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::57817,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::6038,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::6038,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::6354,head,4,1,0.25,1.0,0.75,100
hetionet,AeG,? AeG Gene::7091,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::7091,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::7158,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::7158,head,4,1,0.25,1.0,0.75,101
hetionet,AeG,? AeG Gene::90480,head,4,1,0.25,1.0,0.75,102
hetionet,AeG,? AeG Gene::90480,head,4,1,0.25,1.0,0.75,102
hetionet,AeG,? AeG Gene::90480,head,4,1,0.25,1.0,0.75,102
hetionet,AuG,? AuG Gene::23216,head,4,1,0.25,1.0,0.75,101
hetionet,AuG,? AuG Gene::23216,head,4,1,0.25,1.0,0.75,101
hetionet,CrC,? CrC Compound::DB01023,head,4,1,0.25,1.0,0.75,100
hetionet,DlA,? DlA Anatomy::UBERON:0000002,head,4,1,0.25,1.0,0.75,100
hetionet,DrD,? DrD Disease::DOID:1793,head,4,1,0.25,1.0,0.75,100
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,? /award/award_category/nominees./award/award_nomination/nominated_for /m/01dvbd,head,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,? /award/award_category/nominees./award/award_nomination/nominated_for /m/01dvbd,head,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,/m/027gs1_ /award/award_category/nominees./award/award_nomination/nominated_for ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,/m/027gs1_ /award/award_category/nominees./award/award_nomination/nominated_for ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/category/nominees./award/award/nomination/nominated/for,/m/0fq9zcx /award/award_category/nominees./award/award_nomination/nominated_for ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,/m/027hjff /award/award_ceremony/awards_presented./award/award_honor/award_winner ?,tail,3,1,0.333333,1.0,0.666667,102
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,/m/027hjff /award/award_ceremony/awards_presented./award/award_honor/award_winner ?,tail,3,1,0.333333,1.0,0.666667,102
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,/m/027hjff /award/award_ceremony/awards_presented./award/award_honor/award_winner ?,tail,3,1,0.333333,1.0,0.666667,102
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,/m/05zksls /award/award_ceremony/awards_presented./award/award_honor/award_winner ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,/m/05zksls /award/award_ceremony/awards_presented./award/award_honor/award_winner ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/award/winner,/m/05zksls /award/award_ceremony/awards_presented./award/award_honor/award_winner ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,? /award/award_ceremony/awards_presented./award/award_honor/honored_for /m/0266s9,head,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,? /award/award_ceremony/awards_presented./award/award_honor/honored_for /m/0l76z,head,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,/m/058m5m4 /award/award_ceremony/awards_presented./award/award_honor/honored_for ?,tail,3,1,0.333333,1.0,0.666667,103
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,/m/058m5m4 /award/award_ceremony/awards_presented./award/award_honor/honored_for ?,tail,3,1,0.333333,1.0,0.666667,103
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,/m/058m5m4 /award/award_ceremony/awards_presented./award/award_honor/honored_for ?,tail,3,1,0.333333,1.0,0.666667,103
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,/m/058m5m4 /award/award_ceremony/awards_presented./award/award_honor/honored_for ?,tail,3,1,0.333333,1.0,0.666667,103
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,/m/0c4hx0 /award/award_ceremony/awards_presented./award/award_honor/honored_for ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,/m/0fk0xk /award/award_ceremony/awards_presented./award/award_honor/honored_for ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,/m/0gx_st /award/award_ceremony/awards_presented./award/award_honor/honored_for ?,tail,3,1,0.333333,1.0,0.666667,102
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,/m/0gx_st /award/award_ceremony/awards_presented./award/award_honor/honored_for ?,tail,3,1,0.333333,1.0,0.666667,102
FB15k-237,award/award/ceremony/awards/presented./award/award/honor/honored/for,/m/0gx_st /award/award_ceremony/awards_presented./award/award_honor/honored_for ?,tail,3,1,0.333333,1.0,0.666667,102
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/03ccq3s,head,3,1,0.333333,1.0,0.666667,105
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/03ccq3s,head,3,1,0.333333,1.0,0.666667,105
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/03ccq3s,head,3,1,0.333333,1.0,0.666667,105
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/03ccq3s,head,3,1,0.333333,1.0,0.666667,105
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/03ccq3s,head,3,1,0.333333,1.0,0.666667,105
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/03ccq3s,head,3,1,0.333333,1.0,0.666667,105
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/03ccq3s,head,3,1,0.333333,1.0,0.666667,105
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,? /award/award_nominee/award_nominations./award/award_nomination/award /m/03ccq3s,head,3,1,0.333333,1.0,0.666667,105
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/014hr0 /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01h1b /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01tnxc /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01vrz41 /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,102
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01vrz41 /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,102
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01vrz41 /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,102
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01vsgrn /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/01vsgrn /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/021bk /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/021bk /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/02ld6x /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/057hz /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/nominee/award/nominations./award/award/nomination/award,/m/057hz /award/award_nominee/award_nominations./award/award_nomination/award ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,award/award/winning/work/awards/won./award/award/honor/award/winner,/m/0dnw1 /award/award_winning_work/awards_won./award/award_honor/award_winner ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,education/educational/institution/students/graduates./education/education/major/field/of/study,/m/01y20v /education/educational_institution/students_graduates./education/education/major_field_of_study ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,film/film/genre,/m/09q5w2 /film/film/genre ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,film/film/genre,/m/09q5w2 /film/film/genre ?,tail,3,1,0.333333,1.0,0.666667,101
FB15k-237,film/film/production/companies,/m/03ntbmw /film/film/production_companies ?,tail,3,1,0.333333,1.0,0.666667,100
FB15k-237,language/human/language/countries/spoken/in,? /language/human_language/countries_spoken_in /m/056vv,head,3,1,0.333333,1.0,0.666667,100
FB15k-237,language/human/language/countries/spoken/in,? /language/human_language/countries_spoken_in /m/0bjv6,head,3,1,0.333333,1.0,0.666667,100
FB15k-237,music/genre/artists,? /music/genre/artists /m/018phr,head,3,1,0.333333,1.0,0.666667,100
FB15k-237,music/genre/artists,? /music/genre/artists /m/01fchy,head,3,1,0.333333,1.0,0.666667,101
FB15k-237,music/genre/artists,? /music/genre/artists /m/01fchy,head,3,1,0.333333,1.0,0.666667,101
FB15k-237,music/genre/artists,? /music/genre/artists /m/0j1yf,head,3,1,0.333333,1.0,0.666667,102
FB15k-237,music/genre/artists,? /music/genre/artists /m/0j1yf,head,3,1,0.333333,1.0,0.666667,102
FB15k-237,music/genre/artists,? /music/genre/artists /m/0j1yf,head,3,1,0.333333,1.0,0.666667,102
FB15k-237,music/genre/artists,? /music/genre/artists /m/0pyg6,head,3,1,0.333333,1.0,0.666667,100
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,olympics/olympic/participating/country/athletes./olympics/olympic/athlete/affiliation/olympics,? /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics /m/06sks6,head,3,1,0.333333,1.0,0.666667,111
FB15k-237,people/person/religion,/m/08959 /people/person/religion ?,tail,3,1,0.333333,1.0,0.666667,50
YAGO3-10,happenedIn,Battle_of_Bornhöved_(1227) happenedIn ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,hasChild,"? hasChild Anthony,_Duke_of_Brabant",head,3,1,0.333333,1.0,0.666667,100
YAGO3-10,hasWonPrize,? hasWonPrize House_Order_of_the_Wendish_Crown,head,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Adam_van_Dommele isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Alfons_Groenendijk isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Amar_Ammour isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Andy_Brownrigg isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Bryan_Prunty isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Christer_Warren isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Corona_(footballer) isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Dado_Pršo isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Daði_Lárusson isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Derek_Holmes isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,François_Lemasson isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,George_O'Callaghan isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Ian_Hendon isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Jacky_Bonnevay isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Johnny_Szlykowicz isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Jonathan_Moreira isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Jordan_Remacle isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Jorge_Bermúdez isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,José_Luis_Capdevila isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,José_Manuel_Jurado isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Justin_Moose isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Karl_Marginson isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Krum_Bibishkov isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Laurent_Merlin isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Leonardo_Ponzio isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Luciano_Lopes_de_Souza isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Luis_Cristaldo isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Marco_Zamboni isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Marian_Aliuță isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Mario_Bermejo isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Mark_Barnard_(footballer) isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Markus_Heppke isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Martin_Hayes_(footballer) isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Matteo_Mandorlini isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Mikheil_Jishkariani isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Morten_Berre isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Niklas_Tarvajärvi isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Nuno_Filipe_Rodrigues_Silva isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Ode_Thompson isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,101
YAGO3-10,isAffiliatedTo,Ode_Thompson isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,101
YAGO3-10,isAffiliatedTo,Paulo_Marcel_Pereira_Merabet isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Pavel_Košťál isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Pekka_Lagerblom isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Richard_Spong isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Robbie_Keane isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Rodrigo_Fernandes_Alflen isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Róbert_Vittek isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Sarah_Wagenfuhr isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Saša_Radivojević isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Sebastián_González isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
YAGO3-10,isAffiliatedTo,Simone_Grippo isAffiliatedTo ?,tail,3,1,0.333333,1.0,0.666667,100
